-1.007;-0.020;-0.086|0.892;-0.271;3.299|-151.0;-85.0;166.5
-1.008;-0.022;-0.085|0.919;-0.341;3.176|-151.0;-85.0;166.5
-1.008;-0.022;-0.086|0.892;-0.271;3.098|-151.0;-85.0;166.5
-1.007;-0.022;-0.088|0.962;-0.394;3.071|-151.0;-85.0;166.5
-1.006;-0.021;-0.088|1.015;-0.490;3.001|-151.0;-85.0;166.5
-1.007;-0.021;-0.090|0.980;-0.411;3.036|-151.0;-85.0;166.5
-1.006;-0.020;-0.088|0.770;-0.175;3.150|-151.0;-85.0;166.5
-1.005;-0.022;-0.085|0.998;-0.192;3.290|-151.0;-85.0;166.5
-1.007;-0.022;-0.082|0.892;0.000;3.237|-151.0;-85.0;166.5
-1.007;-0.023;-0.081|0.919;-0.289;3.045|-151.0;-85.0;166.5
-1.005;-0.022;-0.081|0.919;-0.262;3.124|-150.9;-85.0;166.5
-1.003;-0.021;-0.083|0.971;-0.350;3.115|-150.9;-85.0;166.4
-1.004;-0.021;-0.086|0.866;-0.376;3.054|-150.8;-85.0;166.4
-1.005;-0.019;-0.088|0.866;-0.306;3.124|-150.8;-85.0;166.4
-1.007;-0.019;-0.088|0.849;-0.157;3.132|-150.8;-85.0;166.4
-1.008;-0.020;-0.087|0.945;-0.166;3.211|-150.8;-85.0;166.4
-1.009;-0.021;-0.087|0.945;-0.079;3.229|-150.9;-85.0;166.4
-1.009;-0.022;-0.085|0.971;-0.166;3.229|-150.9;-85.0;166.5
-1.006;-0.021;-0.084|0.954;-0.254;3.159|-150.9;-85.0;166.5
-1.005;-0.021;-0.086|1.033;-0.315;3.168|-150.9;-85.0;166.4
-1.004;-0.021;-0.086|0.919;-0.236;3.089|-150.9;-85.0;166.4
-1.005;-0.020;-0.086|0.840;-0.175;3.080|-150.8;-85.0;166.4
-1.005;-0.021;-0.086|0.954;-0.175;3.203|-150.8;-85.0;166.4
-1.006;-0.021;-0.084|0.892;-0.026;3.141|-150.9;-85.0;166.4
-1.007;-0.021;-0.084|0.962;-0.105;3.168|-150.9;-85.0;166.4
-1.007;-0.022;-0.083|0.980;-0.175;3.185|-150.8;-85.0;166.4
-1.006;-0.023;-0.084|1.102;-0.228;3.089|-150.8;-85.0;166.4
-1.003;-0.020;-0.087|0.840;-0.324;3.194|-150.8;-85.0;166.4
-1.005;-0.021;-0.088|0.936;-0.306;3.159|-150.8;-85.0;166.3
-1.006;-0.021;-0.087|0.884;-0.149;3.220|-150.8;-85.0;166.3
-1.006;-0.022;-0.087|0.892;-0.140;3.211|-150.8;-85.0;166.3
-1.007;-0.021;-0.085|0.901;-0.131;3.098|-150.8;-85.0;166.4
-1.008;-0.021;-0.085|0.910;-0.096;3.246|-150.7;-85.0;166.3
-1.008;-0.021;-0.084|0.901;-0.254;3.176|-150.7;-85.0;166.3
-1.006;-0.020;-0.085|0.875;-0.236;3.246|-150.7;-85.0;166.3
-1.004;-0.019;-0.086|0.901;-0.192;3.185|-150.7;-85.0;166.3
-1.003;-0.019;-0.086|0.831;-0.105;3.062|-150.7;-85.0;166.3
-1.005;-0.020;-0.086|0.901;-0.105;3.194|-150.7;-85.0;166.3
-1.006;-0.021;-0.084|0.901;-0.061;3.150|-150.8;-85.0;166.4
-1.006;-0.022;-0.084|0.884;-0.166;3.045|-150.8;-85.0;166.4
-1.008;-0.021;-0.083|0.954;-0.280;3.132|-150.8;-85.0;166.4
-1.006;-0.022;-0.084|0.919;-0.324;3.098|-150.8;-85.0;166.3
-1.009;-0.020;-0.089|1.067;-0.324;3.036|-150.8;-85.0;166.3
-1.008;-0.023;-0.087|0.910;-0.166;3.185|-150.7;-85.0;166.3
-1.005;-0.020;-0.089|0.884;-0.140;3.106|-150.8;-85.0;166.4
-0.997;-0.020;-0.087|0.936;-0.184;3.124|-150.7;-85.0;166.3
-1.019;-0.021;-0.087|1.015;-0.315;3.281|-150.7;-85.0;166.3
-1.004;-0.020;-0.085|0.945;-0.210;3.273|-150.8;-85.0;166.3
-1.000;-0.025;-0.081|0.954;0.026;3.316|-150.7;-85.0;166.3
-1.008;-0.024;-0.086|0.989;-0.420;3.115|-150.8;-85.0;166.4
-1.005;-0.023;-0.081|0.910;-0.306;3.194|-150.7;-85.0;166.2
-1.015;-0.023;-0.086|0.989;-0.236;3.185|-150.6;-85.0;166.2
-1.004;-0.023;-0.090|0.962;-0.149;3.010|-150.6;-85.0;166.2
-1.000;-0.023;-0.086|0.936;-0.324;3.124|-150.6;-85.0;166.1
-1.011;-0.018;-0.087|1.102;-0.438;3.054|-150.6;-85.0;166.2
-1.008;-0.020;-0.082|1.155;-0.157;3.106|-150.5;-85.0;166.1
-1.010;-0.020;-0.084|0.998;-0.096;3.290|-150.6;-85.0;166.2
-1.009;-0.019;-0.087|0.901;-0.123;3.176|-150.6;-85.0;166.2
-1.009;-0.018;-0.085|0.998;-0.350;3.106|-150.6;-85.0;166.2
-1.008;-0.017;-0.088|0.945;-0.411;3.159|-150.6;-85.0;166.2
-1.000;-0.018;-0.087|0.919;-0.175;3.185|-150.7;-85.0;166.3
-1.003;-0.019;-0.090|0.910;-0.149;3.203|-150.7;-85.0;166.3
-1.010;-0.021;-0.084|0.980;-0.289;3.098|-150.8;-85.0;166.4
-1.008;-0.022;-0.082|0.796;0.070;3.369|-150.8;-85.0;166.4
-1.004;-0.024;-0.081|0.866;0.096;3.474|-150.8;-85.0;166.4
-1.005;-0.023;-0.080|0.954;-0.140;3.264|-150.7;-85.0;166.3
-1.007;-0.022;-0.082|0.840;-0.350;3.211|-150.6;-85.0;166.2
-1.002;-0.022;-0.086|0.954;-0.289;3.168|-150.6;-85.0;166.2
-1.002;-0.022;-0.088|0.971;-0.192;3.071|-150.6;-85.0;166.2
-1.003;-0.023;-0.085|1.050;-0.210;3.168|-150.5;-85.0;166.1
-1.009;-0.024;-0.085|1.076;-0.298;3.176|-150.5;-85.0;166.1
-1.011;-0.025;-0.083|1.076;-0.079;3.290|-150.5;-85.0;166.1
-1.003;-0.025;-0.083|0.989;-0.140;3.185|-150.5;-85.0;166.1
-1.011;-0.023;-0.088|0.875;-0.490;3.141|-150.4;-85.0;166.0
-1.013;-0.020;-0.090|0.928;-0.411;3.080|-150.3;-85.0;165.9
-1.009;-0.018;-0.090|0.796;-0.280;3.132|-150.3;-85.0;165.9
-1.003;-0.017;-0.091|0.849;-0.140;3.141|-150.4;-85.0;166.0
-1.006;-0.018;-0.082|0.910;-0.035;3.054|-150.4;-85.0;166.1
-1.000;-0.016;-0.080|1.041;-0.009;3.054|-150.5;-85.0;166.1
-1.012;-0.017;-0.081|0.998;0.070;3.124|-150.6;-85.0;166.2
-1.005;-0.017;-0.079|0.980;0.009;3.264|-150.6;-85.0;166.2
-0.998;-0.017;-0.081|0.892;-0.394;3.132|-150.7;-85.0;166.3
-1.006;-0.019;-0.085|0.945;-0.289;3.229|-150.7;-85.0;166.3
-1.004;-0.019;-0.086|0.884;-0.271;3.237|-150.7;-85.0;166.3
-1.004;-0.022;-0.087|0.892;-0.245;3.255|-150.8;-85.0;166.4
-1.004;-0.022;-0.088|0.945;-0.403;3.255|-150.8;-85.0;166.4
-1.011;-0.024;-0.086|0.875;-0.315;3.176|-150.8;-85.0;166.4
-1.010;-0.026;-0.086|0.884;-0.035;3.185|-150.7;-85.0;166.3
-1.009;-0.025;-0.087|1.041;-0.228;3.194|-150.7;-85.0;166.3
-1.010;-0.022;-0.087|1.024;-0.385;3.089|-150.6;-85.0;166.2
-1.009;-0.021;-0.088|0.989;-0.306;3.159|-150.6;-85.0;166.2
-1.006;-0.021;-0.086|1.006;-0.114;3.176|-150.5;-85.0;166.2
-1.000;-0.021;-0.085|1.006;-0.105;3.246|-150.5;-85.0;166.2
-1.003;-0.021;-0.081|1.015;-0.026;3.255|-150.5;-85.0;166.1
-1.006;-0.020;-0.081|1.041;-0.052;3.176|-150.5;-85.0;166.1
-1.007;-0.020;-0.080|0.954;-0.210;3.264|-150.5;-85.0;166.1
-1.002;-0.020;-0.081|0.989;-0.210;3.237|-150.5;-85.0;166.1
-1.006;-0.017;-0.087|0.892;-0.455;3.194|-150.5;-85.0;166.1
-1.008;-0.016;-0.089|0.910;-0.420;3.019|-150.5;-85.0;166.1
-1.005;-0.016;-0.089|0.962;-0.254;3.229|-150.6;-85.0;166.2
-1.004;-0.018;-0.089|0.971;-0.245;3.273|-150.7;-85.0;166.3
-1.006;-0.020;-0.087|0.919;-0.157;3.132|-150.7;-85.0;166.4
-1.010;-0.022;-0.084|0.814;-0.219;3.089|-150.8;-85.0;166.4
-1.007;-0.024;-0.084|0.901;-0.175;3.150|-150.8;-85.0;166.4
-1.004;-0.024;-0.084|0.849;-0.429;3.185|-150.8;-85.0;166.4
-1.006;-0.024;-0.085|0.892;-0.368;3.150|-150.7;-85.0;166.3
-1.006;-0.023;-0.084|0.901;-0.245;3.027|-150.7;-85.0;166.3
-1.002;-0.023;-0.084|0.866;-0.131;3.211|-150.6;-85.0;166.2
-1.003;-0.024;-0.084|0.901;-0.324;3.001|-150.6;-85.0;166.2
-1.006;-0.023;-0.084|0.936;-0.254;3.089|-150.6;-85.0;166.2
-1.010;-0.023;-0.082|0.928;-0.236;3.054|-150.5;-85.0;166.1
-1.009;-0.022;-0.083|0.849;-0.333;3.062|-150.5;-85.0;166.1
-1.005;-0.021;-0.086|1.085;-0.271;3.185|-150.5;-85.0;166.1
-1.007;-0.019;-0.088|0.840;-0.534;2.957|-150.5;-85.0;166.1
-1.007;-0.018;-0.088|0.936;-0.306;3.045|-150.5;-85.0;166.1
-1.005;-0.019;-0.088|0.901;-0.192;3.027|-150.6;-85.0;166.2
-1.004;-0.018;-0.087|0.814;-0.245;3.071|-150.6;-85.0;166.2
-1.009;-0.018;-0.085|0.928;-0.228;3.229|-150.7;-85.0;166.3
-1.009;-0.018;-0.085|0.936;-0.061;3.246|-150.7;-85.0;166.3
-1.006;-0.018;-0.085|0.910;-0.201;3.168|-150.8;-85.0;166.4
-1.004;-0.019;-0.086|0.840;-0.236;3.203|-150.8;-85.0;166.4
-1.004;-0.019;-0.086|0.752;-0.298;3.264|-150.8;-85.0;166.4
-1.005;-0.021;-0.084|0.840;-0.228;3.237|-150.8;-85.0;166.4
-1.002;-0.023;-0.083|0.831;-0.166;3.229|-150.8;-85.0;166.4
-1.004;-0.024;-0.083|0.892;-0.149;3.194|-150.8;-85.0;166.4
-1.006;-0.026;-0.083|1.041;-0.359;3.159|-150.8;-85.0;166.4
-1.009;-0.025;-0.083|0.989;-0.376;3.115|-150.7;-85.0;166.3
-1.007;-0.024;-0.088|0.831;-0.446;3.115|-150.6;-85.0;166.2
-1.007;-0.023;-0.089|0.858;-0.438;3.194|-150.6;-85.0;166.2
-1.009;-0.021;-0.089|0.980;-0.420;3.071|-150.6;-85.0;166.2
-1.009;-0.021;-0.088|0.945;-0.210;3.150|-150.5;-85.0;166.1
-1.006;-0.021;-0.088|0.989;-0.219;3.141|-150.6;-85.0;166.2
-1.005;-0.020;-0.085|1.041;-0.070;3.176|-150.6;-85.0;166.2
-1.006;-0.020;-0.082|0.954;-0.114;3.132|-150.6;-85.0;166.2
-1.006;-0.019;-0.082|0.910;-0.245;3.203|-150.6;-85.0;166.2
-1.003;-0.018;-0.083|0.884;-0.131;3.150|-150.6;-85.0;166.2
-1.001;-0.017;-0.085|0.989;-0.324;3.168|-150.6;-85.0;166.2
-1.005;-0.017;-0.085|0.858;-0.368;3.150|-150.6;-85.0;166.2
-1.005;-0.018;-0.085|0.919;-0.306;3.098|-150.7;-85.0;166.3
-1.005;-0.019;-0.085|0.919;-0.289;3.124|-150.7;-85.0;166.4
-1.006;-0.021;-0.085|1.033;-0.262;3.168|-150.8;-85.0;166.4
-1.007;-0.022;-0.086|0.936;-0.350;3.027|-150.8;-85.0;166.4
-1.008;-0.023;-0.085|0.901;-0.298;3.194|-150.8;-85.0;166.4
-1.006;-0.024;-0.086|0.788;-0.271;3.246|-150.8;-85.0;166.4
-1.005;-0.024;-0.086|0.875;-0.315;3.203|-150.8;-85.0;166.4
-1.006;-0.025;-0.086|0.849;-0.289;3.106|-150.7;-85.0;166.3
-1.008;-0.025;-0.085|0.954;-0.210;3.176|-150.7;-85.0;166.3
-1.006;-0.024;-0.084|0.928;-0.175;3.299|-150.6;-85.0;166.2
-1.006;-0.023;-0.084|0.910;-0.140;3.115|-150.5;-85.0;166.2
-1.009;-0.022;-0.084|0.936;-0.376;3.159|-150.5;-85.0;166.1
-1.009;-0.020;-0.085|0.954;-0.184;3.290|-150.4;-85.0;166.0
-1.005;-0.020;-0.085|0.910;-0.306;3.098|-150.4;-85.0;166.0
-1.004;-0.018;-0.085|0.962;-0.525;3.220|-150.4;-85.0;166.0
-1.005;-0.018;-0.085|0.980;-0.350;2.940|-150.5;-85.0;166.1
-1.007;-0.017;-0.085|0.919;-0.359;2.940|-150.5;-85.0;166.1
-1.005;-0.018;-0.086|0.954;-0.175;3.220|-150.6;-85.0;166.2
-1.004;-0.018;-0.086|0.866;-0.210;3.203|-150.6;-85.0;166.3
-1.010;-0.018;-0.087|1.033;-0.184;3.211|-150.7;-85.0;166.3
-1.007;-0.018;-0.088|0.954;-0.219;3.255|-150.7;-85.0;166.3
-1.003;-0.019;-0.086|0.849;-0.166;3.159|-150.8;-85.0;166.4
-1.005;-0.020;-0.086|0.805;-0.210;3.141|-150.8;-85.0;166.4
-1.005;-0.022;-0.085|0.901;-0.236;3.185|-150.8;-85.0;166.4
-1.006;-0.024;-0.081|0.928;-0.079;3.185|-150.8;-85.0;166.4
-1.004;-0.026;-0.081|1.129;-0.070;3.307|-150.8;-85.0;166.4
-1.006;-0.026;-0.083|1.024;-0.280;3.255|-150.7;-85.0;166.3
-1.008;-0.025;-0.084|0.980;-0.420;3.185|-150.6;-85.0;166.2
-1.008;-0.025;-0.086|0.840;-0.262;3.176|-150.5;-85.0;166.1
-1.004;-0.023;-0.087|1.015;-0.219;3.132|-150.5;-85.0;166.1
-1.006;-0.023;-0.087|0.875;-0.324;3.132|-150.4;-85.0;166.0
-1.008;-0.021;-0.086|0.892;-0.306;3.185|-150.4;-85.0;166.0
-1.008;-0.021;-0.086|1.033;-0.236;3.115|-150.4;-85.0;166.0
-1.006;-0.020;-0.085|0.971;-0.105;3.159|-150.4;-85.0;166.0
-1.005;-0.018;-0.084|1.094;-0.096;3.124|-150.4;-85.0;166.0
-1.007;-0.017;-0.084|0.945;-0.298;3.220|-150.4;-85.0;166.0
-1.004;-0.015;-0.085|0.910;-0.201;3.211|-150.4;-85.0;166.0
-1.002;-0.016;-0.085|0.814;-0.087;3.211|-150.5;-85.0;166.1
-1.002;-0.017;-0.085|0.866;0.044;3.237|-150.5;-85.0;166.2
-1.006;-0.018;-0.083|0.822;-0.236;3.307|-150.6;-85.0;166.2
-1.005;-0.019;-0.084|0.805;-0.192;3.220|-150.7;-85.0;166.3
-1.004;-0.020;-0.084|0.796;-0.210;3.168|-150.7;-85.0;166.3
